Ticker,Name,Exchange,Category Name,Country
DENORA-EQ.NS,DE NORA INDIA INR10,NSI,,India
GRINDWELL.NS,Grindwell Norton Limited,NSI,General Building Materials,India
DENORA.NS,De Nora India Limited,NSI,Diversified Electronics,India
NOESISIND.NS,Noesis Industries Limited,NSI,Electronic Equipment,India
NORBTEAEXP-BE.NS,NORBEN TEA &EXPORTS LTD,NSI,,India
NOESISIND-EQ.NS,NOESIS INDUSTRIES INR10,NSI,,India
UNIVCABLES-BE.NS,UNIVCABLES NPP130599 DEPO,NSI,,India
VISESHINFO-BE.NS,VISESH INFO NPP231299 DEP,NSI,,India
NRBBEARING-EQ.NS,NRB BEARING LIMITED,NSI,,India
NRC-BZ.NS,NRC LIMITED,NSI,,India
NUTEK.NS,Nu Tek India Limited,NSI,Wireless Communications,India
OCL.NS,OCL India Limited,NSI,General Building Materials,India
OCCL.NS,ORIENTAL CARB & CH INR10,NSI,,India
SCI.NS,The Shipping Corporation of India Limited,NSI,Shipping,India
TINPLATE.NS,The Tinplate Company Of India Limited,NSI,Steel & Iron,India
POWERGRID-EQ.NS,POWER GRID CORPORATION OF INDIA,NSI,,India
STCINDIA.NS,The State Trading Corporation of India Limited,NSI,Industrial Metals & Minerals,India
SBT.NS,State Bank of Travancore,NSI,,India
ORIENTBANK-EQ.NS,ORIENTAL BK OF COM INR10,NSI,,India
SAIL.NS,Steel Authority of India Limited,NSI,Steel & Iron,India
TINPLATE-EQ.NS,THE TINPLATE COMPANY OF INDIA L,NSI,,India
UNITEDBNK.NS,United Bank of India,NSI,Money Center Banks,India
BANKBARODA.NS,Bank of Baroda,NSI,Money Center Banks,India
MYSOREBANK.NS,State Bank of Mysore,NSI,,India
TFCILTD.NS,Tourism Finance Corporation of India Limited,NSI,Credit Services,India
WHIRLPOOL-EQ.NS,WHIRLPOOL OF INDIA LIMITED,NSI,,India
OILCOUNTUB.NS,Oil Country Tubular Limited,NSI,Oil & Gas Equipment & Services,India
RAJOIL.NS,Raj Oil Mills Limited,NSI,Food - Major Diversified,India
SOTL.NS,Savita Oil Technologies Limited,NSI,Specialty Chemicals,India
SOTL-EQ.NS,SAVITA OIL TECHNOLOGIES LIMITED,NSI,,India
OMKARCHEM.NS,Omkar Speciality Chemicals Limited,NSI,Specialty Chemicals,India
OMNITECH.NS,Omnitech Infosolutions Ltd,NSI,Information Technology Services,India
OMMETALS.NS,Om Metals Infraprojects Limited,NSI,General Contractors,India
OMAXE-EQ.NS,OMAXE LIMITED,NSI,,India
STOREONE-EQ.NS,STORE ONE RETAIL INR10,NSI,,India
ONELIFECAP-EQ.NS,ONELIFE CAPITAL ADVISORS LIMITE,NSI,,India
ORIENTALTL.NS,Oriental Trimex Limited,NSI,General Building Materials,India
ORIENTLTD.NS,Orient Press Limited,NSI,Packaging & Containers,India
VINATIORGA-EQ.NS,VINATI ORGANICS INR2,NSI,,India
ORICONENT-EQ.NS,ORICON ENTERPRISES INR2,NSI,,India
ORIENTPPR-EQ.NS,ORIENT PAPER & INDUSTRIES LIMIT,NSI,,India
ORIENTPPR.NS,Orient Paper & Industries Limited,NSI,Home Furnishings & Fixtures,India
ORIENTREF.NS,Orient Refractories Limited,NSI,Metal Fabrication,India
ORTEL.NS,Ortel Communications Limited,NSI,CATV Systems,India
ORTEL-EQ.NS,ORTEL COMMUNICATIO INR10,NSI,,India
ORIENTALTL-BE.NS,ORIENTAL TRIMEX LTD INR10,NSI,,India
ORIENTALTL-EQ.NS,ORIENTAL TRIMEX INR10,NSI,,India
PANCHSHEEL-EQ.NS,Panchsheel Organics Ltd,NSI,,India
MEGH.NS,Meghmani Organics Limited,NSI,Agricultural Chemicals,India
ORICONENT.NS,ORICON ENTERPRISES INR2,NSI,,India
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,NSI,Industrial Metals & Minerals,India
GREENPOWER.NS,Orient Green Power Company Limited,NSI,Electric Utilities,India
GREENPOWER-EQ.NS,ORIENT GREEN POWER INR10,NSI,,India
ORIENTHOT-EQ.NS,ORIENTAL HOTELS LIMITED,NSI,,India
VINATIORGA.NS,Vinati Organics Limited,NSI,Chemicals - Major Diversified,India
ORCHIDPHAR.NS,Orchid Pharma Limited,NSI,Drug Manufacturers - Major,India
ORIENTHOT.NS,Oriental Hotels Limited,NSI,Lodging,India
SIGNETIND.NS,Signet Industries Limited,NSI,Rubber & Plastics,India
PRADIP-EQ.NS,PRADIP OVERSEAS LT INR10,NSI,,India
MARALOVER.NS,Maral Overseas Limited,NSI,Textile Industrial,India
PRADIP.NS,Pradip Overseas Limited,NSI,Textile Industrial,India
BANG-BE.NS,BANG OVERSEAS LTD INR10,NSI,,India
PAGEIND.NS,Page Industries Limited,NSI,Textile - Apparel Clothing,India
RAINBOWPAP.NS,Rainbow Papers Limited,NSI,Paper & Paper Products,India
PATSPINLTD-EQ.NS,PATSPIN INDIA INR10,NSI,,India
PALREDTECH-EQ.NS,PALRED TECHNOLOGIE INR10,NSI,,India
PARSVNATH.NS,Parsvnath Developers Limited,NSI,,India
PARASPETRO-BE.NS,PARAS PETROFILS LTD.,NSI,,India
PALRED.NS,Palred Technologies Limited,NSI,Information Technology Services,India
SERVALL.NS,Servalakshmi Paper Limited,NSI,Paper & Paper Products,India
PANAMAPET-EQ.NS,PANAMA PETROCHEM LIMITED,NSI,,India
PALREDTECH.NS,PALRED TECHNOLOGIE INR10,NSI,,India
SHALPAINTS-EQ.NS,SHALIMAR PAINTS LIMITED,NSI,,India
PATSPINLTD.NS,Patspin India Limited,NSI,Textile Industrial,India
PARAPRINT.NS,Paramount Printpackaging Limited,NSI,Packaging & Containers,India
SHALPAINTS.NS,Shalimar Paints Limited,NSI,Chemicals - Major Diversified,India
PALREDTECH-BE.NS,Palred Technologies Ltd,NSI,,India
PARASPETRO-EQ.NS,PARAS PETROFILS LT INR1,NSI,,India
PARACABLES.NS,Paramount Communications Limited,NSI,Communication Equipment,India
MALUPAPER-EQ.NS,MALU PAPER MILLS LIMITED,NSI,,India
PARAPRINT-BE.NS,PARAMOUNT PRINTPACK LTD,NSI,,India
PANCHSHEE.NS,PANCHSHEE.NS,NSI,,India
RAINBOWPAP-EQ.NS,RAINBOW PAPERS LIMITED,NSI,,India
PANORAMUNI-EQ.NS,PANORAMIC UNIVERSL INR5,NSI,,India
PANAMAPET.NS,Panama Petrochem Limited,NSI,Oil & Gas Refining & Marketing,India
SERVALL-EQ.NS,SERVALAKSHMI PAPER INR10,NSI,,India
PANORAMUNI.NS,Panoramic Universal Limited,NSI,Information Technology Services,India
PAEL-EQ.NS,PREMIER AUTO ELECT INR10,NSI,,India
STARPAPER.NS,Star Paper Mills Limited,NSI,Paper & Paper Products,India
PBAINFRA.NS,PBA Infrastructure Limited,NSI,General Contractors,India
PDUMJEIND-EQ.NS,PUDUMJEE INDUSTRIE INR2,NSI,,India
PDMJEPAPER.NS,Pudumjee Paper Products Limited,NSI,Packaging & Containers,India
PDUMJEIND.NS,Pudumjee Industries Limited,NSI,Property Management,India
SPIC.NS,Southern Petrochemical Industries Corporation Limited,NSI,Agricultural Chemicals,India
LINCPEN.NS,LINC PEN & PLASTIC INR10,NSI,,India
PETRONENGG.NS,Petron Engineering Construction Limited,NSI,General Contractors,India
PEARLPOLY-EQ.NS,PEARL POLYMERS LIMITED,NSI,,India
PEPL.NS,PEARL ENG POL INR10(POST RECON),NSI,,India
PERFECT-SM.NS,PERFECT INFRAENGIN INR10,NSI,,India
PEARLPOLY.NS,Pearl Polymers Limited,NSI,Packaging & Containers,India
PENIND.NS,Pennar Industries Limited,NSI,Steel & Iron,India
LINCPEN-EQ.NS,LINC PEN & PLASTIC INR10,NSI,,India
PARASPETRO.NS,Paras Petrofils Ltd,NSI,Textile Industrial,India
SUPPETRO.NS,Supreme Petrochem Limited,NSI,Chemicals - Major Diversified,India
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,NSI,Oil & Gas Refining & Marketing,India
PENPEBS-RL.NS,PENNAR ENGINEERED INR10,NSI,,India
PERSISTENT.NS,Persistent Systems Limited,NSI,Business Software & Services,India
PENPEBS-BL.NS,PENNAR ENGINEERED INR10,NSI,,India
TNPETRO.NS,Tamilnadu Petroproducts Limited,NSI,Chemicals - Major Diversified,India
PENPEBS-IQ.NS,PENNAR ENGINEERED INR10,NSI,,India
SPIC-EQ.NS,SOUTHERN PETROCHEMICALS INDUSTR,NSI,,India
MANALIPETC-EQ.NS,MANALI PETROCHEMS INR5,NSI,,India
MANALIPETC.NS,Manali Petrochemicals Limited,NSI,Chemicals - Major Diversified,India
PFIZER.NS,Pfizer Limited,NSI,Drug Manufacturers - Major,India
SMSPHARMA.NS,SMS Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
LINCOLN-EQ.NS,LINCOLN PHARMA LTD INR10,NSI,,India
SUNPHARMA-EQ.NS,SUN PHARMACEUTICALS INDUSTRIES,NSI,,India
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
PLETHICO-BZ.NS,PLETHICO PHARMACE LIMITED,NSI,,India
PIRPHYTO-EQ.NS,PIRAMAL PHYTOCARE INR10,NSI,,India
PLETHICO.NS,Plethico Pharmaceuticals Limited,NSI,,India
PLETHICO-BE.NS,PLETHICO PHARMA INR10,NSI,,India
SHASUNPHAR-EQ.NS,SHASUN PHARMACEUTICALS LIMITED,NSI,,India
PIRPHYTO.NS,Piramal Phytocare Limited,NSI,Drugs - Generic,India
SMSPHARMA-EQ.NS,SMS PHARMACEUTICALS LIMITED,NSI,,India
SURYAPHARM-BZ.NS,SURYA PHARMACEUTICAL LTD.,NSI,,India
BALPHARMA.NS,Bal Pharma Limited,NSI,Drugs - Generic,India
LINCOLN.NS,LINCOLN PHARMA LTD INR10,NSI,,India
PIIND.NS,PI Industries Limited,NSI,Agricultural Chemicals,India
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,NSI,Asset Management,India
PILANIINVS-EQ.NS,PILANI INVESTMENT INR10.00,NSI,,India
PIDILITIND-EQ.NS,PIDILITE INDUSTRIE INR1(POST SU,NSI,,India
SRIPIPES.NS,Srikalahasthi Pipes Limited,NSI,Metal Fabrication,India
PIDILITIND.NS,Pidilite Industries Limited,NSI,Specialty Chemicals,India
TEXMOPIPES.NS,Texmo Pipes and Products Limited,NSI,Rubber & Plastics,India
SRIPIPES-EQ.NS,SRIKALAHASTHI PIPE INR10,NSI,,India
PKTEA-BE.NS,The P K Tea Prod Co Ltd,NSI,,India
PLASTIBLEN.NS,Plastiblends India Ltd.,NSI,Specialty Chemicals,India
PNCINFRA.NS,PNC Infratech Limited,NSI,Heavy Construction,India
PNEUMATIC.NS,Pneumatic Holdings Limited,NSI,,India
PNCINFRA-EQ.NS,PNC INFRATECH LTD INR2,NSI,,India
POLARIS.NS,Polaris Consulting & Services Limited,NSI,Business Software & Services,India
PONNIERODE.NS,Ponni Sugars (Erode) Limited,NSI,Confectioners,India
TIJARIA-BE.NS,TIJARIA POLYPIPES LTD INR10,NSI,,India
PREMIERPOL.NS,Premier Polyfilm Ltd.,NSI,Rubber & Plastics,India
SEPOWER-EQ.NS,S.E. POWER LIMITED,NSI,,India
POCHIRAJU.NS,Pochiraju Industries Limited,NSI,Farm Products,India
RTNPOWER-EQ.NS,RATTANINDIA POWER INR10,NSI,,India
PREMIERPOL-BE.NS,PREMIER POLYFILM L INR5,NSI,,India
POLYPLEX.NS,Polyplex Corporation Limited,NSI,Packaging & Containers,India
HONDAPOWER.NS,Honda Siel Power Products Limited,NSI,Diversified Machinery,India
RPOWER.NS,Reliance Power Limited,NSI,Diversified Utilities,India
VARDMNPOLY.NS,Vardhman Polytex Limited,NSI,Textile Industrial,India
TORNTPOWER.NS,Torrent Power Limited,NSI,Electric Utilities,India
RTNPOWER.NS,RattanIndia Power Limited,NSI,Electric Utilities,India
SEPOWER.NS,S. E. Power Limited,NSI,Electric Utilities,India
VIVIDHA-EQ.NS,VISAGAR POLYTEX INR1,NSI,,India
POWERMECH.NS,Power Mech Projects Limited,NSI,General Contractors,India
VIKASHMET.NS,VIKASHMET.NS,NSI,,India
SPYL-BE.NS,SHEKHAWATI POLY INR1,NSI,,India
VIVIDHA.NS,Visagar Polytex Limited,NSI,Textile Industrial,India
SPYL.NS,Shekhawati Poly-Yarn Limited,NSI,Textile Industrial,India
POLYMED-EQ.NS,POLY MEDICURE LIMITED,NSI,,India
CAREERP.NS,Career Point Limited,NSI,Education & Training Services,India
TATAPOWER.NS,The Tata Power Company Limited,NSI,Diversified Utilities,India
POWERGRID-IL.NS,POWER GRID CORP INR10,NSI,,India
TDPOWERSYS.NS,TD Power Systems Limited,NSI,Diversified Machinery,India
PRICOL.NS,Pricol Limited prior to merger with Pricol Pune Limited,NSI,,India
PREMIER.NS,Premier Limited,NSI,Diversified Machinery,India
PURVA.NS,Puravankara Limited,NSI,General Contractors,India
SIMPLEX.NS,Simplex Projects Limited,NSI,General Contractors,India
VKSPL.NS,VKS Projects Limited,NSI,General Contractors,India
TTKPRESTIG.NS,TTK Prestige Limited,NSI,Home Furnishings & Fixtures,India
PRAKASHSTL.NS,Prakash Steelage Limited,NSI,Steel & Iron,India
PRATIBHA.NS,Pratibha Industries Limited,NSI,General Contractors,India
RASOYPR.NS,Rasoya Proteins Limited,NSI,Food - Major Diversified,India
PROVOGE.NS,Provogue (India) Limited,NSI,Textile - Apparel Clothing,India
PRAKASHCON.NS,Prakash Constrowell Limited,NSI,General Contractors,India
PRITHVISOF-EQ.NS,PRITHVI SOFTECH LTD INR10,NSI,,India
PSL.NS,PSL Limited,NSI,Metal Fabrication,India
PSL-BE.NS,PSL LIMITED,NSI,,India
PSL-EQ.NS,PSL LIMITED,NSI,,India
PSB.NS,Punjab & Sind Bank,NSI,Money Center Banks,India
PTC.NS,PTC India Limited,NSI,Diversified Utilities,India
PTL.NS,PTL Enterprises Limited,NSI,Hospitals,India
PURVA-EQ.NS,PURAVANKARA PROJECTS LIMITED,NSI,,India
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,NSI,Diversified Machinery,India
PVR.NS,PVR Limited,NSI,Entertainment - Diversified,India
PVP.NS,PVP Ventures Limited,NSI,Real Estate Development,India
RANASUG.NS,Rana Sugars Limited,NSI,Confectioners,India
RAMKY.NS,Ramky Infrastructure Limited,NSI,General Contractors,India
RAJVIR.NS,Rajvir Industries Limited,NSI,Textile Industrial,India
INGERRAND.NS,Ingersoll-Rand (India) Limited,NSI,Diversified Machinery,India
RAMASTEEL.NS,Rama Steel Tubes Limited,NSI,Steel & Iron,India
RAJRAYON.NS,Raj Rayon Industries Limited,NSI,Textile Industrial,India
RAYMOND.NS,Raymond Limited,NSI,Textile Industrial,India
RAMSARUP.NS,Ramsarup Industries Limited,NSI,Steel & Iron,India
INDORAMA.NS,Indo Rama Synthetics (India) Limited,NSI,Textile Industrial,India
RAMKY-EQ.NS,RAMKY INFRASTRUCTURE LIMITED,NSI,,India
RAIN-EQ.NS,RAIN INDUSTRIES LT INR2,NSI,,India
RAMSARUP-BE.NS,RAMSARUP INDUSTRIE INR10,NSI,,India
RALLIS.NS,Rallis India Limited,NSI,Agricultural Chemicals,India
RADAAN-BE.NS,RADAAN MEDIAWORKS (I) LTD,NSI,,India
RAMCOIND.NS,Ramco Industries Limited,NSI,General Building Materials,India
INDORAMA-EQ.NS,INDO RAMA SYNTHETICS (INDIA) LI,NSI,,India
RANEENGINE.NS,Rane Engine Valve Limited,NSI,Auto Parts,India
RAJSREESUG-EQ.NS,RAJSHREE SUG &CHEM INR10,NSI,,India
RAMASTEEL-EQ.NS,RAMA STEEL TUBES INR5,NSI,,India
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSI,Chemicals - Major Diversified,India
RTNINFRA-EQ.NS,RATTANINDIA INFRAS INR2,NSI,,India
RASOYPR-EQ.NS,RASOYA PROTEINS LI INR1,NSI,,India
RAMASTEEL-BE.NS,Rama Steel Tubes Limited,NSI,,India
RANKLIN.NS,Ranklin Solutions Ltd.,NSI,,India
RTNINFRA.NS,RattanIndia Infrastructure Limited,NSI,Diversified Utilities,India
RBL-EQ.NS,RANE BRAKE LINING LIMITED,NSI,,India
RANEHOLDIN.NS,Rane Holdings Limited,NSI,Auto Parts,India
RML.NS,Rane (Madras) Limited,NSI,Auto Parts,India
RAIN.NS,Rain Industries Limited,NSI,Chemicals - Major Diversified,India
RAMCOSYS.NS,Ramco Systems Limited,NSI,Information Technology Services,India
RMCL.NS,Radha Madhav Corporation Limited,NSI,Packaging & Containers,India
RCOM.NS,Reliance Communications Limited,NSI,Wireless Communications,India
RDEL.NS,Reliance Defence and Engineering Limited,NSI,Aerospace/Defense - Major Diversified,India
RIIL.NS,Reliance Industrial Infrastructure Limited,NSI,General Contractors,India
REDINGTON.NS,Redington (India) Limited,NSI,Information Technology Services,India
RIIL-EQ.NS,RELIANCE INDUSTRIAL INFRASTRUCT,NSI,,India
RICOAUTO.NS,Rico Auto Industries Limited,NSI,Auto Parts,India
ROLTA.NS,Rolta India Limited,NSI,Information Technology Services,India
SANGHIIND-BE.NS,SANGHIINDUS ROLL SETT,NSI,,India
SURYAROSNI.NS,Surya Roshni Limited,NSI,Steel & Iron,India
ROSSELLIND.NS,Rossell India Limited,NSI,Food - Major Diversified,India
RPPINFRA.NS,RPP Infra Projects Limited,NSI,General Contractors,India
RPGLIFE-EQ.NS,RPG LIFE SCIENCES LIMITED,NSI,,India
RSYSTEMS.NS,R Systems International Limited,NSI,,India
RSSOFTWARE.NS,R. S. Software (India) Limited,NSI,Technical & System Software,India
RSWM.NS,RSWM Limited,NSI,Textile Industrial,India
RSDFSA27GR-MF.NS,SBIAMC - RSDFSA27GR,NSI,,India
RUCHIRA.NS,Ruchira Papers Limited,NSI,Paper & Paper Products,India
RUSHIL.NS,Rushil Décor Limited,NSI,Home Furnishings & Fixtures,India
RUPA.NS,Rupa & Company Limited,NSI,Textile - Apparel Clothing,India
HOTELRUGBY-EQ.NS,HOTEL RUGBY LTD INR10,NSI,,India
RUPA-EQ.NS,RUPA & COMPANY LIMITED,NSI,,India
RUCHINFRA-BE.NS,RUCHI INFRASTRUCTURE LTD,NSI,,India
RUBYMILLS.NS,The Ruby Mills Limited,NSI,Textile Industrial,India
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSI,Farm Products,India
HOTELRUGBY.NS,Hotel Rugby Limited,NSI,Conglomerates,India
SANGHIIND.NS,Sanghi Industries Limited,NSI,General Building Materials,India
SAMTEL-BE.NS,SAMTEL COLOR LTD,NSI,,India
SAKSOFT.NS,Saksoft Limited,NSI,Information Technology Services,India
SAREGAMA.NS,Saregama India Limited,NSI,Entertainment - Diversified,India
SAYAJIHOT.NS,SAYAJIHOT.NS,NSI,,India
SUPER.NS,Super Sales India Ltd.,NSI,,India
SARTHAKIND-EQ.NS,Sarthak Industries Ltd,NSI,,India
SAKSOFT-EQ.NS,SAKSOFT LIMITED,NSI,,India
SAVERA.NS,Savera Industries Limited,NSI,,India
SANDESH.NS,The Sandesh Limited,NSI,Publishing - Newspapers,India
SANGAMIND.NS,Sangam (India) Limited,NSI,Textile Industrial,India
SALORAINTL-EQ.NS,SALORA INTL INR10,NSI,,India
SAYAJIHOTL-BE.NS,SAYAJIHOTL-BE.NS,NSI,,India
SETFBANK-EQ.NS,SBIAMC - SETFBANK,NSI,,India
SETFNIFJR-EQ.NS,SBIAMC - SETFNIFJR,NSI,,India
SETFNIFTY-EQ.NS,SBIAMC - SETFNIFTY,NSI,,India
SB&TINTL.NS,SB & T INTL LTD INR10,NSI,,India
THOMASCOTT.NS,Thomas Scott (India) Limited,NSI,Textile - Apparel Clothing,India
THOMASCOTT-EQ.NS,THOMAS SCOTT (INDI INR10,NSI,,India
MAHSCOOTER.NS,Maharashtra Scooters Limited,NSI,Auto Parts,India
THOMASCOTT-BE.NS,THOMAS SCOTT (INDI INR10,NSI,,India
SEQUENT.NS,Sequent Scientific Limited,NSI,Biotechnology,India
CAMLINFINE-EQ.NS,CAMLIN FINE SCIENC INR1,NSI,,India
MAHSEAMLES.NS,Maharashtra Seamless Limited,NSI,Steel & Iron,India
INVENTURE.NS,Inventure Growth & Securities Limited,NSI,Investment Brokerage - National,India
SELMCL-EQ.NS,SEL MANUFACTURING COMPANY LIMIT,NSI,,India
SFCL-BE.NS,SFCL-BE.NS,NSI,,India
SHYAMTEL.NS,Shyam Telecom Limited,NSI,Communication Equipment,India
SHIVTEX.NS,Shiva Texyarn Limited,NSI,Textile Industrial,India
SHOPERSTOP.NS,Shoppers Stop Limited,NSI,Department Stores,India
SHEMAROO-EQ.NS,SHEMAROO ENTERTAIN INR10,NSI,,India
SHIVAMAUTO.NS,Shivam Autotech Limited,NSI,Auto Parts,India
SHAIVAL-SM.NS,SHAIVAL REALITY LT INR10,NSI,,India
LIBERTSHOE.NS,Liberty Shoes Limited,NSI,Textile - Apparel Footwear & Accessories,India
SHOPERSTOP-EQ.NS,SHOPPERS STOP INR5,NSI,,India
RENUKA.NS,Shree Renuka Sugars Limited,NSI,Confectioners,India
VARUNSHIP-BZ.NS,VARUN SHIPPING INR10,NSI,,India
SHREYANIND-EQ.NS,SHREYANS INDUSTRIES LIMITED,NSI,,India
SHILPI.NS,Shilpi Cable Technologies Limited,NSI,Electronics Wholesale,India
RENUKA-EQ.NS,SHREE RENUKA SUGARS LIMITED,NSI,,India
VARUNSHIP.NS,Varun Shipping Co. Ltd.,NSI,,India
STAR-IL.NS,STRIDES SHASUN LTD INR10,NSI,,India
STAR.NS,Strides Shasun Limited,NSI,Drugs - Generic,India
SRTRANSFIN-EQ.NS,SHRIRAM TRANSPORT INR10,NSI,,India
SHREYANIND.NS,Shreyans Industries Limited,NSI,Paper & Paper Products,India
SHRENUJ.NS,Shrenuj & Company Limited,NSI,Jewelry Stores,India
SIMBHALS.NS,Simbhaoli Sugars Limited,NSI,Confectioners,India
SIMPLEXINF-EQ.NS,SIMPLEX INFRASTRUC INR2,NSI,,India
SIYSIL.NS,Siyaram Silk Mills Limited,NSI,Textile Industrial,India
SIGNET.NS,SIGNET INDUSTRIES INR1,NSI,,India
SIYSIL-EQ.NS,SIYARAM SILK MILLS LIMITED,NSI,,India
SICAGEN.NS,Sicagen India Limited,NSI,General Building Materials,India
SIMPLEXCA.NS,SIMPLEX CASTINGS LTD.,NSI,,India
SIMBHSUGAR-EQ.NS,SIMBHAOLI SUGARS LIMITED,NSI,,India
SILINV.NS,SIL Investments Ltd.,NSI,Asset Management,India
SIL-EQ.NS,STANDARD INDS INR5,NSI,,India
SINTEX.NS,Sintex Industries Limited,NSI,General Building Materials,India
REISIXTEN.NS,REI Six Ten Retail Limited,NSI,Grocery Stores,India
SIL.NS,Standard Industries Limited,NSI,Textile Industrial,India
SIMPLEXINF.NS,Simplex Infrastructures Limited,NSI,General Contractors,India
SJVN.NS,SJVN Limited,NSI,Electric Utilities,India
SKIPPER.NS,Skipper Limited,NSI,General Contractors,India
SKIL-EQ.NS,SKIL INFRASTRUCTUR INR10,NSI,,India
SKSMICRO.NS,Bharat Financial Inclusion Limited,NSI,,India
SKIL.NS,SKIL Infrastructure Limited,NSI,General Contractors,India
SKIPPER-EQ.NS,SKIPPER LTD INR1,NSI,,India
SKIL-BE.NS,SKIL INFRASTRUCTURE LTD.,NSI,,India
SMSANCO.NS,SMSANCO.NS,NSI,,India
SMMOMAI.NS,SMMOMAI.NS,NSI,,India
SMOPAL.NS,SMOPAL.NS,NSI,,India
SMSIIL.NS,SMSIIL.NS,NSI,,India
SMMITCON.NS,SMMITCON.NS,NSI,,India
SMTHEJO.NS,SMTHEJO.NS,NSI,,India
SMVETO.NS,SMVETO.NS,NSI,,India
SOLARINDS.NS,Solar Industries India Limited,NSI,,India
INFINITE.NS,Infinite Computer Solutions (India) Limited,NSI,Information Technology Services,India
CALSOFT-BE.NS,CALIFORNIA SOFTWARE CO LT,NSI,,India
TANLA-EQ.NS,TANLA SOLUTIONS LIMITED,NSI,,India
SOFTTECHGR-BE.NS,SOFTTECHGRNPP070100,NSI,,India
SOFTTECHGR-EQ.NS,SOFTWARE TECH GP INR10,NSI,,India
COMPUSOFT.NS,Compucom Software Limited,NSI,Education & Training Services,India
SOMATEX-BE.NS,SOMA TEXTILE INUSTRIES LT,NSI,,India
SOMATEX-EQ.NS,SOMA TEXTILE & IND INR10,NSI,,India
TELEDATAI.NS,TELEDATAI.NS,NSI,,India
SURANASOL-EQ.NS,SURANA SOLAR LTD INR5,NSI,,India
COMPUSOFT-EQ.NS,COMPUCOM SOFTWARE LIMITED,NSI,,India
PRITHVI-BZ.NS,PRITHVI INFO. SOLN. LTD.,NSI,,India
CALSOFT.NS,California Software Company Limited,NSI,Technical & System Software,India
SOBHA.NS,Sobha Limited,NSI,Real Estate Development,India
AURIONPRO.NS,aurionPro Solutions Limited,NSI,Business Software & Services,India
PRITHVISO.NS,Prithvi Softech Limited,NSI,,India
8KMILES.NS,8K Miles Software Services Limited,NSI,Technical & System Software,India
SOBHA-EQ.NS,SOBHA LIMITED,NSI,,India
SONATSOFTW-EQ.NS,SONATA SOFTWARE INR1,NSI,,India
SOMATEX.NS,Soma Textiles & Industries Limited,NSI,Textile Industrial,India
SURYAJYOTI-EQ.NS,SURYAJYOTI SPG MIL INR10,NSI,,India
SPMLINFRA.NS,SPML Infra Limited,NSI,General Contractors,India
SPENTEX.NS,Spentex Industries Limited,NSI,Textile Industrial,India
SPECIALITY.NS,Speciality Restaurants Limited,NSI,Restaurants,India
SPLIL.NS,SPL Industries Limited,NSI,Textile - Apparel Clothing,India
VSSL.NS,Vardhman Special Steels Limited,NSI,Steel & Iron,India
SRF.NS,SRF Limited,NSI,Textile Industrial,India
SRICHAMUN.NS,SRICHAMUN.NS,NSI,,India
SREEL.NS,Sreeleathers Limited,NSI,Textile - Apparel Footwear & Accessories,India
SRGINFOTEC-EQ.NS,PAN INDIA CORP INR10,NSI,,India
SREINFRA.NS,SREI Infrastructure Finance Limited,NSI,Mortgage Investment,India
SREEL-EQ.NS,SREELEATHERS LTD INR10,NSI,,India
TVSSRICHAK.NS,TVS Srichakra,NSI,Rubber & Plastics,India
SRGINFOTEC-BE.NS,SRGINFOTECH (INDIA) LTD.,NSI,,India
SRSLTD.NS,SRS Limited,NSI,Jewelry Stores,India
SSLT.NS,Vedanta Limited,NSI,,India
SSLT-EQ.NS,SSLT-EQ.NS,NSI,,India
STRTECH.NS,Sterlite Technologies Limited,NSI,Communication Equipment,India
STINDIA-BE.NS,STI INDIA LTD,NSI,,India
STINDIA.NS,STI India Limited,NSI,Textile Industrial,India
STAN-DR.NS,STANDARD CHART PLC IDR EACH REP,NSI,,India
STINDIA-EQ.NS,STI INDIA INR10,NSI,,India
VISASTEEL.NS,VISA Steel Limited,NSI,Steel & Iron,India
STERTOOLS.NS,Sterling Tools Limited,NSI,Machine Tools & Accessories,India
STEL-BE.NS,STEL HOLDINGS LTD INR10,NSI,,India
STRTECH-EQ.NS,STERLITE TECHNOLOGIES LIMITED,NSI,,India
PRAKASHSTL-EQ.NS,PRAKASH STEELAGE LIMITED,NSI,,India
STERTOOLS-EQ.NS,STERLING TOOLS LIMITED,NSI,,India
STEL.NS,STEL Holdings Limited,NSI,Farm Products,India
SUPREMEINF.NS,Supreme Infrastructure India Limited,NSI,General Contractors,India
SUZLON.NS,Suzlon Energy Limited,NSI,Diversified Machinery,India
SUNTECK.NS,Sunteck Realty Limited,NSI,Real Estate Development,India
SUMEETINDS.NS,Sumeet Industries Limited.,NSI,Textile Industrial,India
SUNCLAYLTD.NS,Sundaram-Clayton Limited,NSI,Auto Parts,India
SUPRAJIT-EQ.NS,SUPRAJIT ENGINEERING LIMITED,NSI,,India
